,train pancreas dice 0,train lesion dice 0,train loss 0,val loss 0,train pancreas dice 1,train lesion dice 1,train loss 1,val loss 1,train pancreas dice 2,train lesion dice 2,train loss 2,val loss 2,train pancreas dice 3,train lesion dice 3,train loss 3,val loss 3,train pancreas dice 4,train lesion dice 4,train loss 4,val loss 4
0,0.0,0.0,0.22050852,0.043088865,0.4802857541109996,0.0,0.1232832,-0.07495697,0.41848759562081156,0.0,0.17804246,0.0038915093,0.4592363014675373,0.0,0.17322066,-0.028646123,0.4231274442023229,0.0,0.14567436,-0.025676515
1,0.5937285340669679,0.0,-0.104620226,-0.25958994,0.6522506971393691,0.426075627736104,-0.27087688,-0.36332366,0.6256486601822446,0.4904275552218616,-0.16532253,-0.32378405,0.6331023006283494,0.0,-0.1601342,-0.28477824,0.6303630066466526,0.48516010714171165,-0.20318757,-0.32204327
2,0.7216930475662496,0.6147467593716377,-0.34698406,-0.49823502,0.6979382470555772,0.5020742571726279,-0.51790667,-0.44408897,0.7179416936443855,0.5351745654014728,-0.4670451,-0.44881698,0.7245450720666553,0.5511451460986152,-0.42600873,-0.47890204,0.7043050310480823,0.5271478788218601,-0.49674898,-0.44291332
3,0.7460328606314167,0.6481017618343428,-0.54582804,-0.551511,0.7369965125067728,0.5158277600777766,-0.60361546,-0.48822403,0.7398646049625619,0.5128842418812167,-0.5785992,-0.44571805,0.7374078620400587,0.6079703469716345,-0.5744637,-0.52882403,0.7468292991223894,0.6122080394967879,-0.5973263,-0.5257186
4,0.7630439383383169,0.6352733958811068,-0.6033466,-0.5665535,0.7603624005216134,0.5781243649894109,-0.6453192,-0.5422152,0.7477893273125914,0.576236525692929,-0.6409,-0.4969827,0.7670846723312877,0.6126964201140432,-0.6358032,-0.5513065,0.742985907208393,0.5785379670692876,-0.6470611,-0.50193924
5,0.7810012596582451,0.644610593207009,-0.6534855,-0.5910677,0.7599079998831867,0.5001364988085995,-0.6785226,-0.49661905,0.7635585672981733,0.5796289181970232,-0.67440456,-0.5112515,0.7929255024720835,0.6068174726914308,-0.6735515,-0.57375664,0.7704630669703455,0.5804307989879286,-0.6843107,-0.5330348
6,0.7954329351396524,0.6423357799422519,-0.68576354,-0.6030596,0.7684386990916751,0.5720661134637784,-0.70596594,-0.5482797,0.7828686661831564,0.5596263416934815,-0.6973297,-0.51736677,0.8021244437736059,0.6318241916534079,-0.70230037,-0.59142804,0.7814640643515902,0.6012255924450565,-0.7078495,-0.5498769
7,0.8053480879145373,0.6801288131107043,-0.70496315,-0.62727785,0.7779834899354742,0.569253630307183,-0.7155363,-0.5537271,0.7863739819744106,0.5603895368968369,-0.71613145,-0.5210023,0.8019047496931473,0.5956466083405827,-0.7205233,-0.5685962,0.7726501067577409,0.6153789499393213,-0.7263099,-0.54680014
8,0.8119689044351911,0.6791774678060768,-0.7238951,-0.63824123,0.7866658047910894,0.5753156864672606,-0.73777944,-0.5612819,0.7939823975646049,0.6090848180706346,-0.73326534,-0.554346,0.7992566851260081,0.6388629490410984,-0.7348967,-0.6003902,0.7854070753240987,0.581449856035626,-0.74331325,-0.54358196
9,0.8182432734838399,0.6861970267206272,-0.7364645,-0.6462192,0.7977420636353787,0.5362002468825907,-0.7512024,-0.5472693,0.797857112943703,0.6069191441851076,-0.74181676,-0.5591043,0.8053041133889289,0.6291952443499239,-0.74682313,-0.59842986,0.7807364001414173,0.6252935451972814,-0.751921,-0.56901574
10,0.8175606695476444,0.6749156620180832,-0.7462361,-0.6367395,0.8022596746387555,0.5552769278831192,-0.7604052,-0.56555486,0.7992324798894361,0.5525159788192345,-0.7514031,-0.5221844,0.8061679316513054,0.6250310892656573,-0.74926794,-0.59835213,0.7909817205732156,0.6017004118279609,-0.7663698,-0.5585333
11,0.8253297471356333,0.6875412818622896,-0.7575029,-0.6525239,0.8031539709289656,0.6035154924795051,-0.7678569,-0.59318644,0.8033156854412639,0.5455205331515866,-0.764797,-0.5208344,0.8164761098259189,0.6063891081588372,-0.75990915,-0.5922603,0.7940210056658108,0.5853470965578298,-0.7764604,-0.55303705
12,0.8228709186426487,0.6809513838104964,-0.77034473,-0.6414683,0.797941356704084,0.5350776878803138,-0.7762458,-0.5515806,0.8142649178406565,0.54354906303977,-0.7752392,-0.53230965,0.8098800241474575,0.6297320478011831,-0.7739912,-0.60129464,0.7990275776227886,0.6368569637246602,-0.7809534,-0.5805173
13,0.8321520544107187,0.7084946616791702,-0.77778053,-0.6689031,0.8117150613874967,0.5601578629180017,-0.78541017,-0.57512975,0.8091024853734324,0.6138365488958102,-0.7829144,-0.57147676,0.8205783832756529,0.62891176394709,-0.78618926,-0.6094331,0.7961594567500339,0.5846047716779919,-0.78498083,-0.55154264
14,0.8262231804461794,0.6912991100420636,-0.78507566,-0.65195686,0.7941172086526105,0.5684126973928981,-0.7874881,-0.5635472,0.8098750941040154,0.5930387984701787,-0.790349,-0.55656326,0.8200645979364514,0.6013037493952961,-0.79345787,-0.58921033,0.7941743078504668,0.6095823541673853,-0.79412884,-0.5711222
15,0.8235760389400901,0.6908304245343985,-0.78889966,-0.6467119,0.8114284645475586,0.6386028240240688,-0.79266006,-0.6192027,0.8044918279689853,0.5935083846593998,-0.7979961,-0.56023234,0.8254113563483539,0.5990798118440442,-0.79568076,-0.59589994,0.8016876887412531,0.5958656224660515,-0.80219495,-0.55909413
16,0.8233993739481287,0.6850199852861703,-0.7969361,-0.6446072,0.8093444061717724,0.5653360111827944,-0.7991818,-0.579063,0.7990271897285313,0.5800975654487126,-0.7968632,-0.54388225,0.8237187459530084,0.6492271568396025,-0.798438,-0.6208181,0.7976971251321452,0.6308872221014502,-0.80698305,-0.57836825
17,0.8319940107098849,0.6926060241542713,-0.7977943,-0.65537405,0.8113119180534996,0.5717041888017825,-0.8060024,-0.58100307,0.8078926271730976,0.5665039564462943,-0.804474,-0.54127264,0.8197373332184114,0.6641196946947787,-0.8014606,-0.62888885,0.8107728095138558,0.606751360588594,-0.81337404,-0.5800735
18,0.8360064352549323,0.6902787792440209,-0.80447185,-0.66078985,0.8123694578954164,0.5718700640567322,-0.8089064,-0.5799525,0.8055341017034044,0.6350510722808201,-0.80725527,-0.58810633,0.8254574019759758,0.635140317997458,-0.80903846,-0.6140121,0.7944866924114751,0.6246320520821156,-0.8141908,-0.57248527
19,0.837324579926603,0.7072152770427518,-0.80790293,-0.6740246,0.8031390590303216,0.5443413137433878,-0.8108379,-0.5570674,0.8085767935680013,0.6075895716712618,-0.81187576,-0.5695371,0.8262604254467087,0.6526663617449352,-0.81550574,-0.63181186,0.8040292922436333,0.5869035867061534,-0.8179901,-0.561813
20,0.8364762324410315,0.670807072568117,-0.81085473,-0.6485846,0.8253536495429449,0.6074731051565647,-0.81757826,-0.6140336,0.8124751686249791,0.587082748665363,-0.81572765,-0.56021833,0.82858959221704,0.6265356050001418,-0.8182582,-0.6195449,0.8128915724996818,0.6166920069504779,-0.81967795,-0.58758414
21,0.8364649647515727,0.6906105539558027,-0.81391174,-0.66037214,0.8142535492271099,0.5703157986562883,-0.81834203,-0.5801248,0.807346347528911,0.6439493172130331,-0.82047975,-0.5847671,0.8226275993555108,0.6188967720521119,-0.8227024,-0.6025143,0.8068038023860372,0.6052761851346891,-0.82940024,-0.5706942
22,0.8325711301215849,0.682103783962266,-0.8193431,-0.6526434,0.8198131562327425,0.605816236867663,-0.8200829,-0.60477996,0.8102339409399818,0.6061387837267044,-0.8244474,-0.5724812,0.8305588014781371,0.6450273182095047,-0.8250002,-0.62390286,0.8094745979624639,0.598310719326176,-0.82964087,-0.56732005
23,0.8380100079099018,0.7108139667480101,-0.8238429,-0.6752775,0.8200974470550015,0.6326552013729142,-0.8252464,-0.6187308,0.8142697498606747,0.57192286087009,-0.82750684,-0.55545354,0.8281341670335541,0.6329812757994828,-0.8293833,-0.6161116,0.8081223897892484,0.5956948491397165,-0.8316233,-0.5715519
24,0.8327887210416403,0.7107473905433908,-0.82569253,-0.6685262,0.8220746050079982,0.569881609707241,-0.83249044,-0.586801,0.8178547071435481,0.6078071267975459,-0.8328524,-0.58043075,0.8341953969350793,0.6403462491933979,-0.8317978,-0.6267547,0.8102475125056275,0.5975483731207084,-0.8351042,-0.57175463
25,0.833411825068254,0.712567057363654,-0.82758117,-0.66770744,0.82038333956513,0.5992047658931755,-0.8333522,-0.6070444,0.8119701869034445,0.6169510148420329,-0.8359461,-0.5816196,0.8299941444509141,0.6519564923726566,-0.83196443,-0.62718236,0.8099015676627381,0.5677286082975469,-0.83615196,-0.55185777
26,0.8334979574469521,0.70241159671767,-0.8309119,-0.66094947,0.8129221285588163,0.5746187079370207,-0.83727044,-0.57995254,0.8199804340478052,0.6026512581832255,-0.83749634,-0.5703999,0.8312217809559119,0.6211854518519698,-0.8351232,-0.6079247,0.8128975484844828,0.5574557777828242,-0.8368691,-0.55489993
27,0.8428476844132942,0.6917307691861061,-0.83261204,-0.66609573,0.8209587965583484,0.6181778809620246,-0.8402934,-0.6105658,0.8204853098641451,0.5992781787895614,-0.8423808,-0.5732833,0.8300717589050876,0.6183099654705402,-0.8393405,-0.6061089,0.8079617133669218,0.5985468285522114,-0.8443416,-0.56611735
28,0.8390288845167958,0.6940421496075365,-0.8392037,-0.6621785,0.8229880670919727,0.5928159269742932,-0.8432006,-0.5937922,0.8170737037456284,0.5823785864963547,-0.8409808,-0.5584584,0.8207618972245078,0.6443450376470498,-0.83939475,-0.6169581,0.8075421870122653,0.6157593043884255,-0.8469707,-0.5777257
29,0.8363554741548737,0.6968977191437417,-0.84394765,-0.6621486,0.8163644686281355,0.5946786180091934,-0.84241366,-0.5956269,0.8211582272264406,0.5968890598464556,-0.84408283,-0.5756331,0.832941383224609,0.617017286704135,-0.83778626,-0.6037487,0.8204927860191018,0.6017462116182871,-0.84446377,-0.581106
30,0.8463539157725269,0.7103638734056341,-0.8408593,-0.6816907,0.8293564176068761,0.5803962120089383,-0.84697264,-0.59634703,0.8241817259649937,0.6145700720518086,-0.84618604,-0.5860748,0.8256276299678572,0.6379984584898323,-0.8436722,-0.6141838,0.8186728831848921,0.6086593683225288,-0.85190344,-0.58368516
31,0.8424073420100531,0.7044136188325272,-0.843068,-0.67290664,0.8283620490047644,0.6591774197960871,-0.8484353,-0.6431896,0.8191904805082847,0.6324371624622397,-0.8503114,-0.59292114,0.8297222476371172,0.6494555297086687,-0.84845626,-0.6262708,0.818611883305082,0.6169565096086497,-0.84879404,-0.5892276
32,0.8395669111874999,0.6859516236191349,-0.847533,-0.65830237,0.8200612544449878,0.5749202684220306,-0.85136366,-0.58851874,0.8245004723399012,0.5875955959132495,-0.8523893,-0.5668914,0.8346803057702528,0.6392000662434822,-0.8508763,-0.6235716,0.8170465744855556,0.5993479675098976,-0.85060114,-0.57384956
33,0.8450692580120783,0.7222294339009702,-0.8460504,-0.68854886,0.8267073374112259,0.5792768123728966,-0.85082334,-0.5974995,0.8245698646642469,0.5889928475975234,-0.8538313,-0.5674812,0.8353524921217277,0.6211324043557096,-0.8543278,-0.6080501,0.8207027935203621,0.58949641192589,-0.85452294,-0.56467515
34,0.8396722747167177,0.6916896567080648,-0.8491017,-0.66554815,0.8258358150265088,0.6318170491458889,-0.8541063,-0.62049586,0.822863677265685,0.5844041689740628,-0.8539207,-0.57029015,0.8377378541046535,0.6375992958902299,-0.85291034,-0.6217569,0.8117726069297144,0.5601450301998671,-0.8575197,-0.5499759
35,0.8340485355419976,0.6833571338269325,-0.85389745,-0.6509295,0.821228972184712,0.603768864784169,-0.85657364,-0.6015414,0.8217460248074568,0.6100272059531947,-0.8524753,-0.5847466,0.8313206011764891,0.6477588302070794,-0.8555131,-0.61972815,0.8178008260036718,0.614598384126754,-0.8569507,-0.5845299
36,0.8445889374160196,0.7156063871070987,-0.856359,-0.6818802,0.8376295834654817,0.5969349485588505,-0.8564633,-0.61237043,0.8170521828539369,0.6191448842960305,-0.85885423,-0.5840725,0.8347506960499457,0.6436481882269709,-0.85781664,-0.6226553,0.8144889181818292,0.5883481134590394,-0.8589954,-0.5633308
37,0.8479175192585735,0.7144079371368774,-0.8554718,-0.68284935,0.8306822707401276,0.575134087910074,-0.8602281,-0.5983641,0.8240495070950689,0.5701961004820397,-0.8572709,-0.5473479,0.8373872945023623,0.65781722694652,-0.8582706,-0.6354953,0.8169238955352432,0.5800573408968253,-0.8607637,-0.5602009
38,0.8340543641592737,0.7076322789493882,-0.8545551,-0.6662731,0.8317430807778003,0.6103642241253396,-0.86101866,-0.61733836,0.8199193844783513,0.629641509024768,-0.85501033,-0.5940748,0.8362231747189539,0.6372990693554015,-0.8633451,-0.62162316,0.821242554662971,0.6263922359018439,-0.8634685,-0.6007168
39,0.8409930169852491,0.6993622305085784,-0.85313576,-0.6641487,0.8292974222614335,0.6288940343034745,-0.8636061,-0.6232743,0.8240004569919772,0.5180760072925947,-0.8613204,-0.5189972,0.8282084606939967,0.6579307725418444,-0.8646168,-0.6253353,0.8103197753309132,0.5931078182400947,-0.8634003,-0.56154907
40,0.844816174021504,0.6877900170068405,-0.8581068,-0.6668935,0.8314683162064327,0.5941220064413741,-0.86649674,-0.6120529,0.8243834163660355,0.6248367587375733,-0.86412764,-0.5958297,0.8351091750257132,0.6293341838179823,-0.8664226,-0.610276,0.8127146273908675,0.5805019363112738,-0.8668843,-0.55063295
41,0.8508740241823162,0.6975803732971524,-0.8604188,-0.6774185,0.8284217182028719,0.6032861049178756,-0.8674446,-0.6091124,0.826460867091558,0.6177089544994383,-0.86377025,-0.5847633,0.8381823760910224,0.6439197897728753,-0.8656666,-0.6221698,0.8193168254490422,0.5766735016702917,-0.8684191,-0.56178534
42,0.8432529118001986,0.7184091390670564,-0.86546177,-0.68027496,0.8270882478952943,0.571655471321189,-0.8678571,-0.5873954,0.8218203976118984,0.605203011208978,-0.8651546,-0.5764617,0.8276644366047934,0.6412279545469497,-0.8678936,-0.61193484,0.8150052023800547,0.5811847079718624,-0.86803705,-0.5588934
43,0.8395003907785706,0.6955805327576949,-0.8647576,-0.6639051,0.834252709962191,0.6123938522001544,-0.8688001,-0.62134546,0.8225494115735923,0.5841460109882454,-0.86660117,-0.56470907,0.8387930730469454,0.6364835193373325,-0.86886305,-0.62292486,0.8247768817893103,0.6148238031630029,-0.8730964,-0.58325106
44,0.84471011357222,0.6961952386626189,-0.8632625,-0.66622114,0.8374701101069275,0.5943122083608192,-0.87141114,-0.6101984,0.825448302445904,0.5040548913748301,-0.868828,-0.51117116,0.837925801868573,0.619183854534914,-0.8696678,-0.60308844,0.8200951615019942,0.6076679318440359,-0.8736721,-0.5778362
45,0.8446516544049081,0.6798804589179207,-0.86636233,-0.6603688,0.8342380710862843,0.5968605709498387,-0.87084097,-0.6120184,0.8252993104487448,0.6080548802913553,-0.86882645,-0.58061224,0.8364272056198204,0.6118761217244642,-0.87037945,-0.60871935,0.8166086120277259,0.5847379317974681,-0.87565845,-0.56350595
46,0.8448364348979656,0.6715246486042126,-0.8636109,-0.6575683,0.830185708068641,0.6442209714726735,-0.869245,-0.63631254,0.8291492212426974,0.5557512244646939,-0.868772,-0.5519117,0.8337557202353244,0.645786088062955,-0.8667814,-0.6188966,0.8111793098228826,0.6086033687910919,-0.8752546,-0.57386005
47,0.8465739120134783,0.6799593202581817,-0.8679578,-0.66284174,0.8329429459763483,0.5701507237333022,-0.87030256,-0.59298575,0.8310453612777496,0.6554106569803332,-0.8710035,-0.6159967,0.8380769040406078,0.6266245532780281,-0.8710076,-0.6128702,0.8093713825444694,0.608837558356191,-0.87662226,-0.572129
48,0.8443296462473284,0.709945269397208,-0.8686742,-0.67719,0.8300154757433256,0.609849014106346,-0.8695424,-0.6163941,0.8224973771759576,0.6025177906476052,-0.8700651,-0.57754695,0.8421034972611618,0.648432338238081,-0.87325037,-0.63106245,0.8188420118873053,0.5661122147474321,-0.87739503,-0.55378795
49,0.8497100419615597,0.7010351118218058,-0.86987984,-0.67674476,0.8329177716173606,0.5497055427232904,-0.87012535,-0.5832343,0.8262862390685385,0.5502444407206556,-0.87101066,-0.54359585,0.8360465048800594,0.635739595481623,-0.8744503,-0.6177219,0.8159694845431361,0.5961269357210831,-0.8764936,-0.5731809
50,0.840507119519007,0.7052384913579844,-0.8698862,-0.6675434,0.8317684686662516,0.6047653682749558,-0.871652,-0.6134605,0.8226121882919393,0.5899130806855306,-0.87097585,-0.5585522,0.8300056777730928,0.6384136955310152,-0.87542576,-0.61324847,0.8178306310506784,0.5875908440110916,-0.87744254,-0.5604359
51,0.8508160175649448,0.715979653597199,-0.8684408,-0.6849828,0.8331453034053782,0.5816877859307737,-0.8730315,-0.5994582,0.8264944817137333,0.5572832776303427,-0.8737136,-0.5513947,0.8392222809908381,0.6221306558658819,-0.87164706,-0.6085972,0.8197367310266646,0.6016665823047571,-0.8796608,-0.57562816
52,0.8511432343357117,0.6998247887338255,-0.8729137,-0.6756497,0.8339260541433251,0.5956876652035068,-0.8774902,-0.60936195,0.825022701927495,0.6134137170804843,-0.87877405,-0.57567716,0.8405390005758993,0.6382705168206676,-0.87707376,-0.6255905,0.8149593407915667,0.6086880227083604,-0.8816802,-0.5780816
53,0.8477128338688307,0.7129163037220893,-0.8752226,-0.678656,0.8258380007528807,0.5878880003249447,-0.87448937,-0.5995575,0.8278758767380948,0.5819370301883049,-0.8789977,-0.56582105,0.8397341316059009,0.6402472250705523,-0.8781557,-0.6215526,0.8195562807304405,0.5962160905919939,-0.8849456,-0.570327
54,0.8480090053573741,0.6971361977581139,-0.8731295,-0.66769034,0.829341193566108,0.6027251594818832,-0.8783792,-0.60670805,0.819617418881009,0.6256064142419083,-0.8800354,-0.5840178,0.8337353148874943,0.6410400382129741,-0.873017,-0.62219703,0.8114578232618233,0.5805107775180786,-0.8849074,-0.55571735
55,0.8484225709827541,0.6991039047421737,-0.8757522,-0.67188543,0.8357429453738126,0.5740140982681131,-0.88018245,-0.59138834,0.8291237758311878,0.5440771067084303,-0.8803782,-0.5383758,0.8390906638398294,0.6543965756902167,-0.8799302,-0.62701696,0.815357713529105,0.5919893394010363,-0.885006,-0.5612156
56,0.8489838163875898,0.6920945435712635,-0.8778232,-0.6682211,0.8257148777033155,0.64167017732872,-0.8814584,-0.6292136,0.8221526271502919,0.5653997921361373,-0.88211703,-0.5547007,0.8429392645628564,0.6027582006781016,-0.8835861,-0.5982569,0.8147966217793327,0.5983556760810398,-0.88353926,-0.5708397
57,0.849996447936458,0.7021194477450309,-0.87965083,-0.6783695,0.8312059381683358,0.5617422644315413,-0.8829697,-0.5793352,0.8244241060533191,0.5694729374682633,-0.8832268,-0.55577433,0.8329112195779507,0.6108404441056411,-0.8822394,-0.5961963,0.8207341682118992,0.6117492871176148,-0.8840708,-0.58076113
58,0.8422880382306038,0.6820775096903485,-0.87833625,-0.6569818,0.8244305530070974,0.6418942030778414,-0.8810901,-0.6248043,0.8255384908549855,0.5956755444980758,-0.88218176,-0.57295,0.8350291911172076,0.6080110734509706,-0.8830381,-0.60043716,0.8115957773070561,0.596195196965621,-0.88737196,-0.5584359
59,0.8497786791007037,0.6812021229734521,-0.87892795,-0.6600296,0.8341493335249134,0.5809736487755996,-0.8824143,-0.60062134,0.828404563813756,0.609144366854877,-0.88254064,-0.58053076,0.8319321113306204,0.6158927575798855,-0.885379,-0.5958246,0.8078437996113029,0.5780234348698273,-0.88656163,-0.5449451
60,0.8523368571535422,0.7186024436016358,-0.8783228,-0.68551576,0.8255442475392263,0.5817118230376721,-0.8853372,-0.5935215,0.8238924465165435,0.5844906877202267,-0.8846076,-0.5596775,0.8344765323985415,0.6327792514882135,-0.8800573,-0.6176082,0.8160830999861302,0.6167321966096879,-0.8884013,-0.57877874
61,0.8501129274692674,0.6802161896049581,-0.8829025,-0.66167116,0.8382412036042651,0.6179028516802497,-0.88472545,-0.62280405,0.8224220738664962,0.5768111767504471,-0.88515496,-0.5508309,0.8405443335094148,0.6373645202203743,-0.8816061,-0.62131226,0.8180118937102829,0.5787644794343023,-0.8895272,-0.5612045
62,0.8480054923909132,0.6959693144909798,-0.88270277,-0.6656372,0.8308476934182724,0.5610237805667957,-0.88526416,-0.58508897,0.8240881172499851,0.5608094633109381,-0.8857545,-0.5489033,0.8357564585689513,0.6372325903653023,-0.8819428,-0.6206933,0.8209244407645628,0.5813770173320254,-0.88820136,-0.55940497
63,0.8549970450796479,0.6953849433332149,-0.8814916,-0.6724926,0.8369203203054157,0.5758419910358958,-0.8828418,-0.59718263,0.8288358147551356,0.6248576331449858,-0.8825278,-0.59579366,0.835118171324288,0.6118509655656011,-0.8845372,-0.60181975,0.8160726325473644,0.6031464811381466,-0.88618165,-0.56796217
64,0.8511655870021212,0.7112038081296754,-0.8853384,-0.6814693,0.8318727446893232,0.5793543592182097,-0.8841053,-0.6010432,0.8193841946583224,0.6112974370216548,-0.8843675,-0.5788633,0.841198208707348,0.6455830146606918,-0.88797325,-0.62726223,0.8247278205993509,0.5903307634290141,-0.8830476,-0.5726849
65,0.8471388589593839,0.7056187214597033,-0.8857738,-0.6713218,0.8335036247117029,0.6414526542960723,-0.88372326,-0.63640493,0.8303689177826301,0.5864455383983317,-0.8861674,-0.56290156,0.8411595227819421,0.6388767264565819,-0.8886644,-0.6166807,0.8222870040908479,0.5684138105183867,-0.88952184,-0.5529245
